left_elbow-left_wrist,left_elbow_angle,left_hip-left_knee,left_hip_angle,left_knee-left_ankle,left_knee_angle,left_shoulder-left_elbow,left_shoulder_angle,mid_shoulder-mid_hip,mid_shoulder_angle,nose-mid_shoulder,right_elbow-right_wrist,right_elbow_angle,right_hip-right_knee,right_hip_angle,right_knee-right_ankle,right_knee_angle,right_shoulder-right_elbow,right_shoulder_angle
122.18099447066653,201.9887289317864,95.64700559637753,95.64700559637753,119.70445566043696,204.05745006405948,100.1922655388802,10.192265538880198,-90.0,159.86070639226256,-69.86070639226257,122.81820267711112,202.1514794468804,109.65074862224684,109.65074862224684,116.3094329405327,186.65868431828585,100.66672323023072,190.66672323023073
119.7434453133284,181.99460361009545,-107.07461709634867,162.92538290365133,118.9018851433527,45.976502239701375,117.74884170323293,144.4597958540735,89.34179379206388,316.88743366181313,-47.54563986974929,124.52664705755656,184.9365212272779,90.0,180.0,-156.9801504563349,293.0198495436651,119.59012583027868,326.2988582520175
130.73968311300507,190.90907214925113,94.91923866014436,4.919238660144379,80.5754447650917,165.65620610494736,119.83061096375395,119.83061096375395,88.98566095237291,359.41469433945946,-90.42903338708656,132.90840817829007,188.14258724661312,95.75901013219008,185.75901013219007,79.0029215329328,163.24391140074272,124.76582093167696,304.7658209316769
128.644546340697,195.59160195304864,97.40903173030873,187.40903173030875,86.81714883816419,169.40811710785547,113.05294438764837,198.41838598629008,89.25388119065542,176.1394282034472,93.11445298720822,129.24277588426588,208.5320328115512,101.23288400525225,11.232884005252233,84.42144066878872,163.1885566635365,100.7107430727147,6.076403387312534
131.88681405777527,208.84188856379708,102.20437225182452,218.65289325189943,94.47942625096114,172.2750539991366,103.0449254939782,297.1500567005468,90.0,177.31937527102235,92.68062472897768,129.6622098662526,204.99026828907353,101.47761328524352,37.926134285318376,95.77744665381933,174.29983336857583,104.67194157717908,118.77707278374766
132.7343779995615,199.97201611028967,107.75835814858527,301.7997817813123,106.5509630557154,178.7926049071301,112.76236188927184,292.76236188927186,89.69855494265246,192.39325958286048,77.30529535979198,132.07803339819992,204.0804547583796,103.89750600434756,117.93957728116207,107.31774629743032,183.42024029308277,107.9975786398203,107.9975786398203
134.44571939036203,192.92671468740016,109.20700072551828,284.00242544051554,115.15798993368028,185.950989208162,121.51900470296184,303.8141201476648,90.31247380416174,193.3875777755448,76.92489602861697,133.49987014315727,206.42850947924603,105.35986890185804,100.15529361685527,114.18576450866443,188.8258956068064,107.07136066391128,109.3664761086142
-34.390318805823235,19.79188078452215,113.22872961551418,298.94853248383527,116.52717574543136,183.2984461299172,125.81780040965462,302.71862906539764,89.53500188646083,197.59754063832753,71.93746124813329,131.46968976991403,205.9326471274204,109.35480359793296,115.07487893898303,116.30000497997032,186.94520138203737,105.53704264249357,102.437887360019
132.91438917397022,183.2508779607357,113.49436090481449,285.32378338646345,114.66535832844508,181.1709974236306,129.66351121323447,309.6635112132345,92.43733282281664,205.53142292217697,66.90590990063966,131.94542064997643,206.99928635741608,107.71788426544983,99.54730674709876,114.84438309997444,187.12649883452457,104.94613429256032,104.94613429256032
90.0,180.0,113.40563374418076,293.4056337441808,109.80848836539089,176.4028546212101,90.0,273.7008137862129,95.23693435350447,213.3322925500072,61.904641803497256,128.58832662651048,203.6065427885488,62.212827300338944,62.212827300338944,139.51122088849837,257.29839358815934,104.98178383796171,108.6825976241746
