left_shoulder_angle,right_elbow_angle,right_hip_angle,right_knee_angle,right_knee-right_ankle,right_shoulder_angle,left_elbow_angle,left_hip_angle,left_knee_angle,left_knee-left_ankle
258.0418388310961,204.16075408288887,55.714127013874446,166.59223549040695,87.48173888164625,73.39898990427217,185.332552807986,225.37887904734947,190.690477292014,101.24335600254146
269.08812852023937,219.29451607312785,102.45549257298036,179.94244436548513,102.39793693846548,78.04486791001916,183.92712360253407,289.67781942745813,172.55512587126577,102.232945298724
289.448735629526,215.43258780978047,112.2076993682622,187.1490056932001,113.62948242055126,85.24194135306648,161.86105350759982,300.98242102822,179.60282233442663,114.85823936646464
297.7781288349745,168.99603896850422,137.31908336354516,193.36478834299115,117.97611688971608,90.3368490592973,156.59082273498657,321.96811756040074,190.06741914417324,119.32813942213242
288.74571754768044,213.6582909768008,106.87382931082811,191.01575734260047,115.59641448187853,93.15168910850176,192.42583817016225,308.56642642182476,171.1743460262047,117.4476002764793
281.65269760856773,192.2146756676384,111.5097975936157,183.8268115297836,109.27856999946076,102.92751559264546,207.75913136303348,276.0580216027547,231.37443925559984,141.37443925559984
277.14749268014657,191.48421673607504,104.03653525237304,182.2239582575621,106.26049350993516,100.90266025023168,210.73646353228463,263.2900754097036,242.1666625298502,145.45673793955376
277.75336010046766,224.769007998448,103.22997484251584,172.41907981038457,97.38904245093487,85.1977146935784,202.9141899234458,250.37311281999527,253.7446390758442,145.85773969387395
275.5509044047942,181.68844212538727,96.67879663038872,174.01809002388953,91.77537519306745,106.47253394362286,202.9023049913989,245.81418902887208,252.52705590185613,139.41973346951738
272.39428946456286,184.82698424876736,102.95500890478912,173.6299828893515,89.43988963578782,107.0788946544347,206.2296373771536,262.4960231747932,148.09341203084924,43.44444636143698
270.7211512499008,196.39470290897637,97.20200075454316,176.1543941190058,87.7936985400707,105.0307629345072,204.61515865766836,266.084448728353,142.96030218458807,43.48205457946274
267.5470670347259,190.15040527572623,87.42686448599022,177.09334294998405,84.5202074359743,109.29811663762716,205.367016292109,263.7985630647499,139.37919036904455,43.17775343379444
265.98550323055014,202.35242651986843,86.70701679512253,175.457195258614,80.77003790342405,104.7839226746478,208.75757740242395,271.9626508754284,140.17435582513335,50.74283907284296
261.41656782144634,203.08475254024967,94.03616593486957,171.1806074276393,78.50565760129477,103.90988336065767,209.81422576263688,283.3551975453425,141.26225807649524,57.90617999191382
269.55761814086134,211.14512216401388,75.3910249564467,195.5303120056809,88.87641981135222,108.43078995876184,210.18571863334512,280.10133309890733,154.93684677954604,72.99324869272074
266.5172556995582,212.59718364474008,71.58648329186917,190.07305965568816,81.65954294755737,108.5067417471106,210.02323446562113,280.8722542900347,155.00233723264347,75.8745915226782
269.4768134897128,217.06417343618563,68.61542826806212,193.6830661182703,82.29849438633238,110.14671568945901,209.10158547776228,284.54449253967994,161.8199269386153,86.36441947829526
262.02604676535003,218.8855576776976,71.36303735108092,188.54901381720745,77.51709019970109,106.08351944705053,208.75350105387213,288.0771027566816,170.94733644726267,96.62947823535704
262.6972726930681,215.01858867870448,69.17237055364579,187.14239816674353,74.02800541487716,106.90592414074852,205.6092497264005,291.07579438581365,175.9551231741448,104.74437381769025
265.9604619594086,224.34385342474053,66.54924483106606,186.1071444432787,70.53787175986433,100.75633893536897,205.18639229700625,291.86310399665626,181.45479957946915,111.19937099868328
268.23089039805814,219.53793823634936,66.50566294057496,180.72303495216187,65.0223362350611,105.97252754904135,203.58723519836127,289.67809836526715,183.05084415391488,110.522369063601
269.27940489488054,220.47159441108525,62.22564165624757,174.1923399305917,58.622940615102685,105.4949160341484,200.60940311443383,286.21103897197406,177.71144520125338,106.12744320149096
261.88325302237286,213.5830373182174,60.19389933768132,170.91963599687455,53.314669546185655,102.12412907727744,205.34171824656525,290.276819190616,166.0098258649931,98.48756780753699
262.85180852264784,207.75777844868625,67.8619930964162,159.46848854453938,47.33048164095557,104.19794664102255,204.9308566678056,292.3068418534879,160.15560149280176,92.46244334628966
264.5056036453188,206.5367594875337,72.49775094497254,154.32970849329385,45.03539548073353,101.32354108033697,204.0234036893012,291.79541546185715,159.50753240055124,89.51088390487554
264.42844522558374,192.78775766426213,73.28664764358771,148.8062518286314,42.09289947221911,103.65526129480232,202.0836000369976,286.0551678117947,161.9913699360964,88.04653774789112
269.4613076150477,183.66034160232653,77.51083951807222,146.84835878105787,44.3591982991301,107.8737371057673,207.98791851489807,280.6508300971078,166.44782438705235,87.09865448416019
273.26027810081285,212.5304549047376,87.13942852436418,137.5233072479843,44.66273577234847,94.60328534086051,211.9467611831957,273.60606990190604,174.385741884549,87.99181178645505
273.0384576768992,212.46184696413707,100.90438885475847,137.8711533577122,50.32787431009001,92.54146341121027,217.0691456444611,286.76472061589413,169.2420253415587,87.55900772862765
267.60705564906294,208.0359165848872,102.0600722844719,150.75894493402674,63.9604086904429,90.87908291397322,219.467490502483,283.6411610746907,170.31180652092067,85.09435906755564
