average
118.88048291874769
93.70999490176553
85.12965634539363
118.82466333205045
101.96252030024205
98.14391832445608
124.05782667947544
138.68558922274488
140.37536601627437
144.0319353559546
147.30466045200143
151.15268157275497
152.35749119960306
153.94263350292312
152.65887302818797
153.25553195337525
153.58361084259582
152.2493474756847
91.27029286449358
150.8675076401284
97.52047841932112
149.80555840282358
123.247331030219
148.68459408158276
148.46400222509277
147.29449619262002
145.03511644377278
145.0421553770679
134.01904073897921
133.42216750952744
133.2100916719835
132.60240939063456
131.91663584670695
131.35521484715787
132.32851441384258
132.69774849069154
133.15384132836138
133.45708920286694
134.0072132902689
134.13264483987902
134.68359959721474
134.6080084198965
135.85650450479739
136.0999662263998
136.58509296540302
137.6444883747735
138.1218661108676
137.7365093100074
138.24603107570994
138.27104316429612
138.6654082377585
138.07404848737247
137.25688237465357
136.65597842078768
136.81236510803421
136.63288551114928
135.65629680015726
133.48976495381876
134.23992245893479
135.2748003142112
132.90668969843242
132.65579808161334
131.95968789244165
131.35262381785637
132.45486203383965
131.5845149446524
130.00037518898617
130.01587718389484
131.7001230446247
132.4656369602869
132.2622124025234
132.92655595713848
132.5118847995017
134.59867513828905
136.10043939045477
136.59938345303493
130.10971923642887
129.2522340618653
140.43850827588668
140.6252560696787
140.21495913219218
141.16556324357197
140.21977307921117
141.89660417321457
140.66483204816456
140.66074926538633
140.35169476186525
139.15541222233577
131.14738154710247
136.95892994484925
139.2562649329635
129.63780021651615
137.23852227881576
135.92476951358466
134.74388302364835
133.48141271022047
130.47905630188743
132.6752311520806
130.64676244921074
130.09735320199275
127.13400611059566
132.35771103708475
123.25693579446751
132.1599036484148
133.57065474866957
130.33154931160144
136.80333053397976
133.28341033703558
135.5696512357935
132.53115872830003
136.03728072990396
137.08143001119456
138.53613959195172
140.12924788467598
141.04049614219196
139.57518687539974
140.99452587885744
140.1651010829436
137.56261756189812
137.27489094446216
136.0485208752503
135.8017872849797
133.43166579860187
133.69415444266417
131.93410387643226
134.65963651337657
129.5277073389509
132.60575577445735
131.9374972672797
132.27234167803567
139.62859462686532
121.06322105198139
129.32570367028532
127.98538665055649
125.57853747102767
127.93714385668595
133.7833744527226
133.86091079853904
139.3003417488184
136.47943897119833
137.69021429435736
134.86772890157656
134.58279447066138
135.56566316461164
139.70878656970402
138.93108265387423
137.94474115705822
136.9682567607717
137.58318555322614
135.62580466272087
135.11139649438326
134.70998521488053
134.10434287168877
133.7712637574024
133.1452535150181
133.48562727341405
133.35034051099194
133.23104477816585
132.11246799866262
136.56433481901922
133.06639080612433
132.88079187315478
136.77040322791308
133.4232587901433
131.866656166658
132.9793307669016
132.01769176443952
135.56092504259087
133.4441979917322
131.08361829190312
139.1887350938705
138.4858226886717
139.47822374455185
140.86100403952366
141.91742794020482
141.3126600571024
142.86617459250854
143.2357995319358
144.86202400896877
142.5336763786601
142.94313734606766
143.02323101777355
140.86775110467497
141.48387448444913
140.95721852106848
139.7042877396192
139.67525830978872
139.62927176809688
138.5525017176479
137.64867198373202
138.27949801619513
136.08249446050505
135.29476130486117
135.08469773060378
136.80962133876764
132.04580706679542
131.329014954142
130.97313300741757
132.5265712599455
131.3091448383841
131.80752418427642
135.4432981605055
135.50397240940927
136.6421769623114
137.69983014065792
137.55592400115108
137.82642507460926
138.27211276709062
138.27327420130385
138.48706886206358
137.78066695028758
137.30692205286104
137.89546810739074
136.54744244298564
135.25699312757664
134.11618949966524
136.07169066004607
141.9835248035379
133.1948831541702
132.20578573499498
132.0254420905584
121.44154896393823
121.4026060724924
120.49183137184764
120.07228864628955
121.36571485934515
121.88319653873923
128.6287870015663
127.21630059926488
127.33463929433334
127.06742599774725
115.25937528945424
129.18698134617395
124.3410710149897
113.75460590234728
124.94914533989528
126.5703194129732
125.43668293350845
140.73685530091063
91.24998979372613
107.45807689135779
135.21179041947647
101.92498803364882
138.61651418153141
129.1808448542869
92.10813547636886
101.62722823063105
101.6106161526164
127.28872399511074
118.44594577522369
117.12015042467112
120.8816699107705
99.10233906983078
127.63229929097001
109.15257775771158
111.64269119737025
103.6988663268773
101.33772316714794
101.08249441307343
41.73808169680192
