average
119.78897015387562
120.06078869457329
106.04085191537156
100.77990685233503
117.30500286151461
104.88623624651876
121.10632177558948
93.3361336767958
118.42798462136135
119.54822689997577
120.72804422379004
119.1768307211361
117.3654091987807
144.29039135034364
142.68111396928742
142.9810820805916
143.3454644300382
143.3450627961623
143.8196768765073
141.8757047596797
128.27948343322606
134.85881908750392
121.9834866000318
116.33055932555872
114.68538422894258
114.74947593686686
115.84099786792939
116.69651770179843
119.93635115872463
131.73813892842176
132.89415280788873
132.80005301735358
133.33937840247103
133.2674066788869
131.57480247036247
137.44676159181986
139.712515488562
129.61256895851565
128.71174515039814
128.18567297547793
128.6809349329048
129.38585393942466
130.70076322611453
131.20757842523844
132.5187481912536
132.92283652301475
134.46692246139463
134.2350571737542
133.01603834640878
131.9645488763256
130.18901208174904
128.0188816656721
126.46528199425047
107.43717373293838
121.76502438362604
119.23145449286316
123.07786595295879
123.73946242096133
124.56379035800003
125.20549783444908
128.3396751317654
130.1698678744017
132.12474670098354
134.46614496885303
135.8663394737361
136.51422234096438
132.00537811474095
134.3978007517175
127.92996440259343
128.96083980583376
128.25840356584632
127.51245374183961
127.81507756984497
128.67401054128663
130.0578759870199
131.16329296377086
136.04577710905969
138.10087682242778
133.70795691914006
135.28755466461575
131.9313338586759
120.76904752349387
125.77400388336571
124.39978431379659
124.5623381915206
120.4015924115872
118.73354342825486
117.75977785743676
125.13475537588008
127.78397240440776
129.10243280422029
130.29650016744205
132.6244169634038
131.88730111649588
131.07408809017713
118.24320892380894
127.52875667355353
128.67367694482098
127.83959709814239
127.41669099930918
126.69926317536118
112.16968670058434
127.9098919755245
112.6775163831219
127.91387815922505
115.94552614795073
125.02548691450049
126.01921956652646
117.64600278689096
130.74346494930774
118.04508609437318
129.0601221012984
125.06107308425199
127.29517221379095
129.18075777651126
126.41856976190932
126.26825883908225
126.22470678245337
126.05035296506901
118.86899686798888
126.92444651272612
127.64929166621172
129.18369606908973
130.9282517973006
133.44830480789074
134.6730856778192
140.5709673148009
132.9602228106228
128.69193691017267
131.683483171034
135.3947220504673
129.74151298205342
136.53248480132146
131.56476592911633
71.77620155541517
144.44291046836133
89.25052893414455
128.59710509501463
