left_elbow-left_wrist,left_elbow_angle,left_hip-left_knee,left_hip_angle,left_knee-left_ankle,left_knee_angle,left_shoulder-left_elbow,left_shoulder_angle,mid_shoulder-mid_hip,mid_shoulder_angle,nose-mid_shoulder,right_elbow-right_wrist,right_elbow_angle,right_hip-right_knee,right_hip_angle,right_knee-right_ankle,right_knee_angle,right_shoulder-right_elbow,right_shoulder_angle
-102.96376507201828,345.7274889468487,-90.0,63.3806815089125,93.35830534077785,3.3583053407778314,91.30874598113297,1.308745981132986,90.99396069200216,339.24059344004144,-68.24663274803927,-90.0,358.0127236882607,-87.46134625927805,245.9171186209276,93.75489848658809,1.2162447458661492,91.98727631173932,181.98727631173932
-103.90955870053524,166.09044129946477,-90.0,0.0,92.02621960459591,2.026219604595913,-90.0,0.0,90.0,182.088352441826,87.91164755817398,-103.90986838776554,346.0901316122345,-90.0,180.0,92.33922584274154,2.339225842741545,90.0,0.0
92.71231085043529,182.71231085043527,-91.55422422632131,358.4457757736787,90.52773197375747,2.081956200078819,90.0,0.0,90.0,310.74762746677686,-40.74762746677687,91.79947736664865,181.79947736664863,90.0,0.0,92.32528616833659,182.32528616833656,90.0,180.0
91.09945727247002,177.92625703156878,93.31086242149371,183.31086242149368,90.5059453333808,177.1950829118871,93.17320024090125,93.17320024090125,-90.0,168.22146217117054,-78.22146217117054,92.26322164684944,182.26322164684944,92.48431632837729,2.4843163283773,91.17872123874196,178.69440491036465,90.0,90.0
89.80919829677335,168.00984001880323,94.46246425110596,184.46246425110596,90.0,175.53753574889404,101.7993582779701,11.799358277970095,90.0,180.0,90.0,90.0,3.7846209723460658,95.54427489288089,5.544274892880872,90.0,174.45572510711915,-93.78462097234608,356.2153790276539
90.20405118759827,178.58953974479402,92.92250904065592,137.90323144193167,88.2090385329949,175.286529492339,91.61451144280429,1.6145114428042924,90.18375928356998,174.9266751727963,95.25708411077363,88.55668564941283,176.10105799448343,97.43596129825272,322.4194384362154,87.58745954313156,170.1514982448788,92.45562765492944,182.45562765492943
103.360127704801,194.01704917316033,91.7489773221511,181.7489773221511,88.74417515044709,176.99519782829597,89.34307853164074,269.34307853164074,89.12619340955085,178.6578582047858,90.46833520476504,105.53530127670965,198.10220814049808,95.51377935847958,5.513779358479586,84.76593633970198,169.2521569812224,87.43309313621155,87.43309313621155
87.26746859897052,165.93262620685488,91.81281148855037,205.0580451720361,88.10756119117532,176.29474970262496,101.33484239211568,295.34067469135755,90.17613813733777,178.30926430601968,91.86687383131812,110.09779718980664,204.50639457891123,93.5475687560054,26.792945205335126,88.72400055929158,175.1764318032862,85.59140261089541,99.59723345046464
100.48563751102594,183.9090112299669,95.31058513530253,268.1252160375718,88.73772819505228,173.42714305974977,96.57662628105908,298.5473831590878,86.16286244677616,173.83593974479007,92.32692270198609,98.54340907088483,183.3928382724752,90.62415607608851,83.43870089347534,87.58410075723634,176.9599446811478,95.15057079840967,117.1205575091475
107.01554535500496,172.8172493208368,92.38922080787142,270.0776577513464,90.60395752283308,178.21473671496167,114.19829603416818,292.2716766389888,89.15010060131902,188.15940981094744,80.99069079037159,106.71435823502551,190.79378652542945,86.84881828225838,84.53725522573336,85.90974478503402,179.06092650277563,95.92057170959608,93.99395231441672
