left_shoulder_angle,right_elbow_angle,right_hip_angle,right_knee_angle,right_knee-right_ankle,right_shoulder_angle,left_elbow_angle,left_hip_angle,left_knee_angle,left_knee-left_ankle
5.67025707324123,15.316435692021196,247.62690052595516,5.944817739199992,100.04638197763067,188.7290447287684,264.3297429267588,63.52093211226952,6.680178823454674,96.68017882345465
180.22555309602785,2.609641811636407,18.38406407792156,167.60713591632427,95.99119999424585,177.4814266045246,341.3553593208516,0.0,5.424251000670381,95.42425100067038
271.6231597028385,179.25323608998454,204.64839928339532,335.835897352,96.8319389368785,91.43378246620416,324.6520675550024,357.7428472322262,359.0683049655428,93.15872729928407
313.96365300141247,352.48577864344406,314.6720428410368,184.8727151052932,94.27532454991245,324.6437697820025,183.72830067592,134.6838185205794,183.6559827421332,93.06481458597096
274.4921667028483,192.77732889362423,348.6925295713671,176.78936359915022,89.45180563055568,90.69525840395524,176.09765030233092,167.13707127185515,179.93912919899495,91.04611293088844
284.85287306900085,196.52034490326744,55.68022897877134,173.55698205240665,86.19874677687916,100.82110976064703,188.0286393234916,235.1317645839872,177.34556345640195,89.44018834644095
274.2366148328292,196.33365868578207,61.221541957356685,177.0831150490266,86.5979223392585,92.65085971034254,170.3082905266002,245.25038311768168,174.25304032157456,87.7965233856152
274.87723422426734,183.825413438958,74.9007882817817,175.32521942280064,83.69876093759798,93.97006652768003,161.87033797271107,261.63806794969145,171.23715514010206,86.34822028747587
270.0,196.65133662864983,95.72981730600927,174.77590921024333,84.77590921024333,97.9307972039216,227.6732414535919,280.95414123182127,170.11419957127092,85.33838696641918
276.23477057919604,202.88081347145783,104.9551966426104,158.99737460253493,77.33234665126513,96.92794866641368,223.21032801152967,295.1291490049683,146.87579614160913,75.38477683161373
266.8888744599052,198.16610088793863,74.20725033746227,202.33872835656865,96.5459786940309,98.61897034233488,234.03344891356664,291.1987655654986,136.14905386363696,67.34781942913558
268.7991067454022,198.28193865846097,69.24080818877557,189.9493990224888,83.30119065854707,102.28890256297962,180.0,290.4941472889165,137.7877302524523,72.39273433642073
272.9114561690292,200.5981997983864,161.16093559512322,173.10277770722746,78.29591479701271,107.4196102044576,180.0,9.094893903659901,150.08536086276135,83.21245626108326
266.74414711459644,202.51131022234088,189.67919200121577,175.3836778472459,76.64632899852958,105.09486618610876,184.1661805966625,40.77605516191947,163.25247950292217,95.61185657340441
263.3875800583611,204.46715516628583,203.637912888964,174.5685694481886,74.48806009878494,103.88517328572917,191.21783720970063,56.20763461578616,171.7936682778763,104.28034234053406
263.793105616672,204.72263138247055,165.9897208624265,172.93383531469473,68.9235561771212,106.57020375935984,192.34311794469463,21.21324271322713,182.75650651391197,113.96974922713906
264.7761191243528,202.49242442297145,240.7124188133681,166.64599167404643,61.455671629006126,105.1306830636816,191.1717670192106,94.90028664097036,180.28290538668503,109.27915238474584
261.82912310756774,198.99049172960716,44.79611094679757,168.5835520769269,52.54764361277781,99.44985838308419,189.4163679366616,265.6708755171037,179.0174570503461,103.85644480452032
266.4282025623364,203.2330644086041,58.781636466657055,148.8497831649447,38.26935797627775,98.35245256847456,192.3923063130344,267.47812134350914,180.14553562954083,98.26157462892468
262.63686929868385,195.83387382538524,76.38117267434313,130.54093644683059,31.44278043902293,92.98093396558275,193.07322268359303,271.1815141016379,180.00010389103542,95.70226654623855
266.8777355297541,182.8572951105708,88.55928388524134,122.24614266319207,43.55936786293084,95.21744632576232,196.10158595964725,259.82599593117413,177.9228670545703,90.5027549568156
271.1739591208514,185.18934343985967,93.85206736515887,135.53480481030823,63.731574823874254,99.42740501885667,197.063278388163,253.57944228678713,176.08617814980468,84.01032308499897
273.49657058644743,191.1012882254652,96.22892785562227,145.2373907033219,74.52313301419849,97.72615161114345,196.6391491325955,251.26059387866388,177.59211167084888,81.90942286952058
272.8929677646495,191.01736234246357,93.97988389340584,156.5410216404508,85.67483564028333,95.83940267796415,196.82092385055287,245.63491240365545,178.2882598196696,79.07716017688914
270.1966582498614,189.36858233359703,93.20468740723082,173.51273373871948,98.68794546850782,98.26023844008371,200.7710193834978,246.0335944860164,178.23502094312664,76.23913203995798
274.4903414233599,183.5018592128344,94.49699568212382,184.39571983515333,109.10253853222596,103.01275238908548,201.84334846601496,244.44855916384776,178.9895963716596,73.64803186056102
270.6340453061988,181.52405625556077,90.48404926369231,188.0417854819165,112.56908011130272,98.31376778888621,202.99135828359843,238.16351565131433,178.86344095315567,71.07014313246998
270.07370113910747,181.54652921650657,87.05180333750157,190.07182398542648,112.37934876979376,93.52816470889462,203.98505095619416,236.9430296288968,174.3430534147666,66.54180449052909
271.94894423984243,181.66986394530008,87.26948780363855,186.05696105215807,108.72824750604966,100.98598700204384,203.58425091446,235.24497774523584,171.74825254283354,62.39502241998256
269.93531293566247,182.17376004783287,85.47076409715817,188.25278959278037,107.4502649623847,97.6881123631228,204.17086002236917,236.77858446368765,167.322439224396,57.8276716290416
275.9352446697196,187.7421093039623,94.3955011975907,186.86143521431364,102.50474747359993,103.47000060365,202.09001641950528,253.95384668844545,156.5448848450097,51.746542595150736
260.11130581981246,185.39534907806737,90.68368300449032,184.38281959541453,97.67590105333086,88.2751294725831,200.0779288042568,259.1264948378774,143.66018438618983,45.396151643488736
259.73232315756,186.0423270721577,86.37333949087143,184.34471980250837,94.90120043448465,88.3058606255164,196.3035527029951,261.9272513351637,134.7916086467134,40.902001122982085
268.96203294528596,197.6828872308737,73.42590964926364,180.4790123428353,91.03959464122252,92.94471007391864,195.48594027243445,250.60194535402456,129.47639537028292,37.212916681131645
257.198657153476,200.07834770120976,81.43467323820478,183.8641459239744,90.50582442395309,80.00912509933168,192.5818887294732,272.7434860239301,119.60464968193794,37.55514096764188
266.5246706567472,179.09177897665305,79.5006429306355,186.7893155458389,89.46946709299357,98.71027717976936,190.27955454741388,277.5797618814427,116.83413985756452,37.59325806439828
266.2244891850268,181.7408271469852,278.4405573592518,175.83338549200084,87.90718820343886,99.83246673046841,191.03037147332435,110.07161874826807,119.41825420202827,43.12311830248254
265.3649960610061,183.97843324945777,263.6667429717935,183.2562330230905,91.01289324091024,99.52919393308952,189.98767123586745,104.32668885035976,125.02701871295308,53.443764373185616
265.62471426233014,199.90906571940675,264.424659958862,174.4914772951865,82.30058724445772,98.08728245112216,190.2500807356394,110.9439239026142,126.2364548122325,60.5649907682338
265.5536847575324,204.99981423345713,268.31573750877993,171.28936446580826,79.6051019745882,98.93744173466636,187.89286277862956,115.48389969376116,134.0191455952158,69.50304528897699
263.21275926963926,207.41921692692432,266.0534592308528,172.88319342310132,78.93665265395411,98.36544083996957,189.43803666925976,114.34490746240893,145.43605131288837,79.78095877529725
262.45070030683473,208.26027008696076,265.44022396873027,174.44185185002314,77.14254987246606,99.22338069652876,186.24102797351773,112.49177226658068,162.1636540631665,91.91590038345984
258.01021340016035,210.70308799494347,259.26380025673427,175.46552284633316,74.72932310306746,98.34543751655782,188.32433700950577,111.46098660390513,171.25318224117035,102.7141688450755
258.98490885219826,212.76082794272625,270.02897362419407,177.73666694080313,73.71492816625177,97.0290423283018,189.64970960681651,125.44290643134552,178.11030701553818,109.50228510779354
261.05629737978813,209.60043580772495,262.322587670819,177.11131206267615,69.94103225566775,97.82787788944532,188.94370262021192,118.87422555945396,182.82320549002543,112.20434008972464
259.94217190170576,208.77041279546063,256.9757883170594,173.97502609941387,66.54699066538777,96.35381226112483,186.2947650857953,112.49708825676485,181.6076906476718,109.70102001746332
260.6720234350297,210.4873445597512,261.2771183452723,172.69354391729658,61.8525557278212,94.77646629679363,188.48267375104004,117.9594294411792,180.28570883646893,106.12684345741944
254.3887968197644,210.82032819767625,244.17348373736365,154.71627939901998,49.20019894779609,79.77710905227411,187.95250839940655,87.88796125620318,182.14982541289595,100.34780429666527
261.1974690487702,197.655967889604,258.1375501903772,144.6961207527589,42.83367094313611,87.51953488684158,187.36559160986147,95.69772026289648,179.67947653409314,95.37719679698964
264.56425530663944,187.63344818827244,260.0734240488794,139.46671563820905,39.54013968708845,92.14241829002383,189.32106679497457,92.11804721533953,181.61954943990423,93.7375966552438
266.1191547970203,187.2827020442572,67.36015215694681,141.47881579160637,37.61069798649788,90.1277115095836,190.3369468948136,260.17055868092126,182.09632158387728,91.03854639807578
267.9156018609806,185.66234776874484,55.414406949533344,138.673310440217,39.08490419698272,91.13564565018912,191.1132608172076,246.08955166108873,178.39466260851623,89.4813200996583
275.54414043379063,185.0042284895856,69.34130793837035,129.36765169416543,43.97425937291636,94.72133360795789,192.76390955166568,242.13964232063532,180.02339560834943,87.42833766936533
278.3964438272931,187.71093192217705,68.87071611986411,128.07709194167526,54.905872632921366,95.78825266463144,195.81343387134785,227.04373426568307,177.4259441396722,82.42774297673726
278.923223796133,206.19221674673733,85.03070168828505,134.8660752517855,64.34179615660123,89.00916681606915,197.3379413277761,237.00000392391232,179.69096984871445,81.13579517117431
280.45516858962475,199.94509665398684,105.40773812385731,141.56076356429878,72.16890141757743,93.88149063047176,199.06503826572077,257.6827483544778,177.32810432022436,80.2111847426047
283.9431727628078,202.4980185283572,107.48987111381804,157.85662237046347,83.94720417927267,95.17574912228929,199.03364652982825,262.8105802854262,176.6908676979318,78.10215867834917
280.6655642584085,201.70261167379283,108.31980920293948,169.1680217750598,95.84942257620416,93.81447503796048,199.1804364908956,260.52930732229436,176.35597155346846,75.2467873272819
280.47425642703973,204.6163109488562,108.18418405757842,180.6591309268061,105.27082066282792,93.84902282478988,200.6571937636794,258.26009507675184,178.45135728788563,73.13904361566851
277.1534425395074,205.14433629681227,105.96402282987492,189.2103863667384,112.96981856586972,91.82902583742728,200.58507903448177,253.7855106345208,177.47104897168074,69.05187139300233
279.18458717604466,206.69264318176235,106.74611616848648,186.82588206404313,110.7044244046044,92.51936579461011,200.87310112406897,252.578130590938,175.723484370516,65.43405490454481
256.3644106024202,204.34527607767353,117.70621995117548,188.4718175033206,108.38283866429556,72.91562496617225,202.85124875899547,267.01967200293507,171.1055874607468,60.32999647764984
249.40743683554376,350.03944200958614,92.19199238577866,187.72701839804623,104.8997870479762,66.78241964237084,202.10147239177377,245.27869754311888,165.71070906776856,55.9700638815471
276.5852294961326,351.8757848612089,94.27272965815929,186.21124863157863,100.48397828973792,91.40953722435955,201.99168604915772,254.7555038224364,156.97462013374536,51.73012395618176
273.3015016783608,200.23329645290568,93.20912360744968,184.24439949944545,97.45352310689513,88.84938838513584,199.4189875504464,259.5095794245508,146.4869136502361,45.996493074786855
270.77664694017204,196.81878324558497,86.21715748001955,178.56816852063028,94.26701062647376,86.87865478862825,197.592186036992,254.37594556521688,138.53868709262676,42.39616804233293
252.1814918535854,194.0839766720848,100.37709683477136,168.56516921621952,88.94226605099085,67.43919037458656,193.69024809480928,93.95274534200976,124.71683494757576,38.66958028958551
242.82972151735828,203.12468557316168,34.42188911225974,182.60490783143877,91.58551811818428,59.69661509768105,192.7554855515513,225.85729720852677,117.3089073386842,37.72440382284988
254.52025316000356,183.9182148793254,276.76073728351537,177.84499382562248,90.52098032775038,82.98695205825108,191.61186758573032,107.32805897717375,117.71284791242157,40.95615610820786
250.5976495087077,189.87158541859347,271.4595658016935,181.63844700519448,90.49354571761992,79.5270291442672,190.56162288839016,107.747630901765,120.88393871752112,46.02697780549012
260.0969465486881,200.5588485914104,269.4719381599863,170.46165553762967,81.61869672061196,85.87124721137192,191.1136051600033,107.12270826300036,127.10955183803196,55.917358364847104
266.4753718990654,210.29835713008757,257.8239442055396,169.3719061556698,80.49048625428259,91.200949766044,189.3560472490433,98.82400613480509,130.35486609817644,62.473585081069345
260.2165844433443,212.7602600977736,273.55089752817264,169.37069467657756,81.45152858030637,87.46072427031923,189.20454476973,114.2864712428718,140.5424916203072,73.35889923873513
259.9203166030909,217.30948980109747,255.7311549410096,180.40723119853715,79.0024373140648,88.33732588765724,191.54964699681167,106.92464442346404,154.50389979754019,84.29259539552227
