left_shoulder_angle,right_elbow_angle,right_hip_angle,right_knee_angle,right_knee-right_ankle,right_shoulder_angle,left_elbow_angle,left_hip_angle,left_knee_angle,left_knee-left_ankle
103.85385930784211,176.8562994023083,19.735357141565256,175.323958464118,105.05931560568327,108.20310974978376,182.81854381841225,356.23707512959186,20.057181230029666,106.29425635962151
91.59845702844201,199.49161859444607,180.0,183.40164606165223,93.40164606165224,92.4311084605498,200.96151820350428,0.0,181.22047858701904,91.22047858701904
1.8231878146749931,196.43577384268664,2.7334978915983354,197.5810287407841,110.31452663238242,184.77615792058168,199.2646102508088,354.457960179408,26.250554505751424,110.70851468515944
92.7600946210904,200.67996607116177,180.0,187.76800030062176,97.76800030062176,94.3448601773665,205.007054807214,0.0,184.31761855862544,94.31761855862541
6.335843604798592,195.57153140263253,178.60033523269456,16.2329050099027,106.23290500990268,187.90170472920948,198.0026837507583,353.3869848848004,30.729341440176142,115.51589943025168
77.90334354786171,333.94073912643876,4.927984937948404,8.314709635412777,103.2426945733612,305.96508791601445,165.52739295326123,185.9479161415917,2.79967984945932,98.74759599105101
186.5346697861173,200.0894706414098,0.0,189.58156424317363,99.58156424317364,7.240679747744979,201.49904748587133,180.0,188.54999620252607,98.5499962025261
90.0,189.79766469199768,356.7013548095362,192.48365727155732,102.48365727155736,90.0,190.8169591080972,2.0851514597795564,358.33374130628533,93.71753795652873
281.11002468078306,196.78247330709425,19.04814288579438,21.164855310836877,108.49209059538948,99.68844527665837,194.98485920250576,185.2786562180061,43.599785886258,117.15943871314828
283.64118609882246,194.61809001027433,0.0,188.87445943685935,98.87445943685938,103.0462670270207,195.15242123084596,180.0,187.6188570937532,97.6188570937532
151.41989415522207,193.55700030592328,6.525094915791184,179.78422264598797,96.30931756177917,332.1109025762901,194.56720057682188,183.7456109750973,181.2869843286182,95.03259530371555
107.21250463625427,194.49180881691305,99.83407100401848,174.5086647306211,94.34273573463953,287.894262570111,195.23735541548663,98.19264220079923,175.34047158587984,93.53311378667905
107.1354119127914,195.93574594491452,112.54103829159736,187.7994119069276,98.43994217954564,288.34925904653846,197.98607537329892,305.8687990716438,167.4800305453648,91.44908716362579
289.62808305664106,198.13810981325685,77.58253223178467,198.29221312516583,98.26424483253108,107.66083979268942,195.46769867306233,283.0510107825572,165.44663194049411,90.88693195771144
109.10450615217272,196.24879339608356,72.4828779726578,199.75511724583225,95.52220348133203,109.36467015215656,197.33297928824092,283.3489911804872,161.3656663910319,87.9988477592409
107.67770498120528,198.62307421779,84.83416057159081,172.1750644328868,78.41198340905923,288.8338874342353,199.9355256270723,282.9622531450522,163.04269781767516,87.40784403863469
317.1692168128718,199.2374843999862,85.99009751593545,161.49561350910105,71.49561350910105,107.60840051892968,170.64894112112293,277.4413910897023,164.78830567733843,86.23972731329374
271.66219031363966,198.79417199916483,90.73463089588373,115.35576910857328,31.386521083056728,109.04595555907935,201.4250282823982,276.9547870541131,162.1561299047083,84.40713932621462
271.3824499752131,195.9532036848992,94.40296597284501,121.56277152212569,42.20096801617139,109.30658583490273,180.0,271.74227895933296,167.7130646516291,85.69045336237795
274.26129918999686,197.7266996056828,97.96475682167939,122.36877381349048,47.21914489770743,109.50794213219665,193.8533041821224,267.5866090082699,170.1414860440066,84.61380286985371
271.8828359860949,197.52867954561697,107.4187836619914,125.61534694596477,56.17059709927194,107.55203083320876,205.9100292918278,274.42450621644844,165.17607836118904,82.73713447860045
273.0308874970862,198.47257661676167,105.82282068393428,137.35148066065395,71.09786409418747,107.45768589339887,212.8623480980004,265.5225348641443,168.9750351823074,82.42114946063168
279.6934187591351,198.9517204589374,102.986294273686,147.79003616262276,83.08325268057149,109.12505033306564,212.23380458729275,256.2294653728862,173.65541677191464,82.1917662006297
284.0884455747823,199.64671286345725,109.21798085198836,158.6735389475178,94.42629263815128,108.220546804443,214.0925870928415,256.8260146705369,177.99478602121488,81.35553462829466
283.6229201940588,198.0024153015146,109.15443722686956,164.72689135465103,101.52862141875264,105.92200966645436,216.01255723612348,251.3308568433341,180.01345724269927,78.99166897891443
281.19225727340074,200.18759461636273,112.90830884582208,168.11685557380386,107.62900110271968,104.8013078560456,221.04557248667157,251.5455790751068,177.79444648770448,75.94380178395743
284.1589274664262,198.89236866294527,111.50409833972633,166.3884304045195,105.43455157257804,106.6499124595602,221.54992437324293,247.25499138734776,176.93625493381967,71.7332691494997
280.36977870842645,201.11023725508133,111.60268927676336,162.07270882484673,100.7003675027242,100.05559073980736,221.19752387875056,245.3905663979025,173.33620221260156,65.7517380116181
274.1281343718281,196.6992151920772,105.96939971369356,164.27872734318407,98.1307153265308,104.5857111079554,229.75271394957204,245.01353325746683,166.22524210522965,59.12136363234959
280.49440201535003,192.3471442546038,103.76345958255285,162.3999847456278,93.3999347756924,107.85648528839502,222.156780357649,250.29219790024703,152.17739267601164,49.70608102377032
276.4282420163201,187.10086098819548,104.30561848482012,162.92603254754076,90.0,106.69161786418452,219.35648013306587,260.8871082742436,137.95846053137055,41.6138292842442
274.8539790516873,193.88155735858345,96.29425439828248,164.42589527002593,87.16915748358296,103.77354033966044,215.04292797091784,264.05742539056047,125.23171038339824,35.738163441451086
278.82569015260447,190.7319677734084,97.77553692864045,165.72271136036537,85.37356062166947,107.991911358563,207.87236754906183,276.3384966450411,115.85025063696132,34.06396953278389
279.91551188216926,194.14174092954948,89.12391683098384,167.0509815800953,82.63459328460654,110.32585126313435,206.35061131020228,280.55787620710004,110.40003582936941,37.41753895359067
272.9332396300832,192.91084307321952,98.91136322966209,167.59530902631954,79.65698790197574,110.22812001819337,205.80480417772344,295.11365142595525,114.44790073545973,42.71192217212018
269.9246370462138,195.6392967029236,86.58418306803294,176.85131169268905,81.09545082897459,105.41788181855988,200.32810217425572,294.0265462409377,119.76130943446056,51.44780256010269
268.8895509425687,198.8951561549352,76.4753764764713,186.42574702200935,84.58461973245694,109.734884732212,202.81715919051527,290.2325022520007,128.5562872689278,60.472447334402986
269.91091089674813,200.433058420224,73.71716890145161,183.52134138247007,78.92639649809817,116.28003971491707,204.95211222202465,294.3655767747316,138.677145238469,74.73053666782249
265.787985363847,199.41721618446329,74.7466404834316,180.7379763862612,77.390375328062,116.50760284566753,203.21821373940097,295.3648289345142,149.93170946156616,87.20229685444957
294.8238656248521,78.71441626741299,65.33095609665169,0.0,0.0,126.10936164761048,270.0,342.55203504470404,262.77904925090223,180.0
261.5204900442575,204.4358613195312,66.88551403574293,180.9960508380696,74.23191356547265,114.62207275862212,205.19564329079552,290.1775497343449,160.8915741415719,97.41947256757693
