left_elbow-left_wrist,left_elbow_angle,left_hip-left_knee,left_hip_angle,left_knee-left_ankle,left_knee_angle,left_shoulder-left_elbow,left_shoulder_angle,mid_shoulder-mid_hip,mid_shoulder_angle,nose-mid_shoulder,right_elbow-right_wrist,right_elbow_angle,right_hip-right_knee,right_hip_angle,right_knee-right_ankle,right_knee_angle,right_shoulder-right_elbow,right_shoulder_angle
106.67240312625438,182.81854381841225,-93.76292487040816,356.23707512959186,106.29425635962151,20.057181230029666,103.85385930784211,103.85385930784211,87.59600886505585,222.2082078821078,45.38780098294804,105.0594091520921,176.8562994023083,109.73535714156525,19.735357141565256,105.05931560568327,175.323958464118,108.20310974978376,108.20310974978376
112.55997523194632,200.96151820350428,90.0,0.0,91.22047858701904,181.22047858701904,91.59845702844201,91.59845702844201,90.0,348.7930007654337,-78.79300076543373,111.92272705499587,199.49161859444607,90.0,180.0,93.40164606165224,183.40164606165223,92.4311084605498,92.4311084605498
111.08779806548378,199.2646102508088,-95.54203982059197,354.457960179408,110.70851468515944,26.250554505751424,91.82318781467501,1.8231878146749931,90.0,216.4565774714825,53.54342252851752,111.21193176326832,196.43577384268664,92.73349789159832,2.7334978915983354,110.31452663238242,197.5810287407841,94.77615792058168,184.77615792058168
117.76714942830436,205.007054807214,90.0,0.0,94.31761855862541,184.31761855862544,92.7600946210904,92.7600946210904,87.64586085799806,346.3319127370676,-78.68605187906948,115.02482624852829,200.67996607116177,90.0,180.0,97.76800030062176,187.76800030062176,94.3448601773665,94.3448601773665
114.33852735555688,198.0026837507583,-95.21344200992448,353.3869848848004,115.51589943025168,30.729341440176142,96.3358436047986,6.335843604798592,88.61189347511788,344.6738308191204,-76.06193734400254,113.473236131842,195.57153140263253,-90.0,178.60033523269456,106.23290500990268,16.2329050099027,97.90170472920947,187.90170472920948
-116.56926349887706,165.52739295326123,-84.05208385840832,185.9479161415917,98.74759599105101,2.79967984945932,-102.0966564521383,77.90334354786171,-48.75385605086368,352.0564268018149,139.18971714732135,99.90582704245327,333.94073912643876,-85.07201506205159,4.927984937948404,103.2426945733612,8.314709635412777,-54.0349120839855,305.96508791601445
118.03371727198864,201.49904748587133,90.0,180.0,98.5499962025261,188.54999620252607,96.53466978611728,186.5346697861173,87.88190708221745,2.3246465684266924,-94.44273948620925,117.3301503891548,200.0894706414098,90.0,0.0,99.58156424317364,189.58156424317363,97.24067974774496,7.240679747744979
100.81695910809724,190.8169591080972,-84.61620334975667,2.0851514597795564,93.71753795652873,358.33374130628533,90.0,90.0,93.29864519046377,93.29864519046377,0.0,99.79766469199768,189.79766469199768,90.0,356.7013548095362,102.48365727155736,192.48365727155732,90.0,90.0
116.09488388328884,194.98485920250576,-106.44034717310971,185.2786562180061,117.15943871314828,43.599785886258,101.11002468078304,281.11002468078306,87.72792875358007,162.5328128310862,105.19511592249388,116.4709185837526,196.78247330709425,-92.67276471544737,19.04814288579438,108.49209059538948,21.164855310836877,99.68844527665837,99.68844527665837
118.79360732966846,195.15242123084596,90.0,180.0,97.6188570937532,187.6188570937532,103.64118609882252,283.64118609882246,86.13509631765363,151.37538690388925,114.7597094137644,117.664357037295,194.61809001027433,90.0,0.0,98.87445943685938,188.87445943685935,103.0462670270207,103.0462670270207
